date,Year,Quarter,lga,dwelling,median_sales_price,lga_shp
2021-Q4,2021,Q4,Cumberland,Non Strata,1335.0,Cumberland
2022-Q1,2022,Q1,Cumberland,Non Strata,1300.0,Cumberland
2022-Q2,2022,Q2,Cumberland,Non Strata,1343.0,Cumberland
2022-Q3,2022,Q3,Cumberland,Non Strata,1320.0,Cumberland
2022-Q4,2022,Q4,Cumberland,Non Strata,1239.0,Cumberland
2023-Q1,2023,Q1,Cumberland,Non Strata,1254.0,Cumberland
2023-Q2,2023,Q2,Cumberland,Non Strata,1352.0,Cumberland
2023-Q3,2023,Q3,Cumberland,Non Strata,1350.0,Cumberland
2023-Q4,2023,Q4,Cumberland,Non Strata,1450.0,Cumberland
2024-Q1,2024,Q1,Cumberland,Non Strata,1420.0,Cumberland
2024-Q2,2024,Q2,Cumberland,Non Strata,1500.0,Cumberland
2024-Q4,2024,Q4,Cumberland,Non Strata,1541.0,Cumberland
2025-Q1,2025,Q1,Cumberland,Non Strata,1515.0,Cumberland
2025-Q2,2025,Q2,Cumberland,Non Strata,1625.0,Cumberland
2025-Q3,2025,Q3,Cumberland,Non Strata,1500.0,Cumberland
1991-Q3,1991,Q3,Cumberland,Strata,106.0,Cumberland
1991-Q4,1991,Q4,Cumberland,Strata,105.0,Cumberland
1992-Q1,1992,Q1,Cumberland,Strata,102.0,Cumberland
1992-Q2,1992,Q2,Cumberland,Strata,94.0,Cumberland
1992-Q3,1992,Q3,Cumberland,Strata,104.0,Cumberland
1992-Q4,1992,Q4,Cumberland,Strata,118.0,Cumberland
1993-Q1,1993,Q1,Cumberland,Strata,108.0,Cumberland
1993-Q2,1993,Q2,Cumberland,Strata,100.0,Cumberland
1993-Q3,1993,Q3,Cumberland,Strata,112.0,Cumberland
1993-Q4,1993,Q4,Cumberland,Strata,123.0,Cumberland
1994-Q1,1994,Q1,Cumberland,Strata,108.0,Cumberland
1994-Q2,1994,Q2,Cumberland,Strata,114.0,Cumberland
1994-Q3,1994,Q3,Cumberland,Strata,136.5,Cumberland
1994-Q4,1994,Q4,Cumberland,Strata,126.0,Cumberland
1995-Q1,1995,Q1,Cumberland,Strata,128.5,Cumberland
1995-Q2,1995,Q2,Cumberland,Strata,123.5,Cumberland
1995-Q3,1995,Q3,Cumberland,Strata,120.5,Cumberland
1995-Q4,1995,Q4,Cumberland,Strata,126.0,Cumberland
1996-Q1,1996,Q1,Cumberland,Strata,136.5,Cumberland
1996-Q2,1996,Q2,Cumberland,Strata,143.0,Cumberland
1996-Q3,1996,Q3,Cumberland,Strata,140.5,Cumberland
1996-Q4,1996,Q4,Cumberland,Strata,151.0,Cumberland
1997-Q1,1997,Q1,Cumberland,Strata,139.5,Cumberland
1997-Q2,1997,Q2,Cumberland,Strata,147.5,Cumberland
1997-Q3,1997,Q3,Cumberland,Strata,151.0,Cumberland
1997-Q4,1997,Q4,Cumberland,Strata,173.0,Cumberland
1998-Q1,1998,Q1,Cumberland,Strata,159.0,Cumberland
1998-Q2,1998,Q2,Cumberland,Strata,173.0,Cumberland
1998-Q3,1998,Q3,Cumberland,Strata,173.5,Cumberland
1998-Q4,1998,Q4,Cumberland,Strata,190.5,Cumberland
1999-Q1,1999,Q1,Cumberland,Strata,177.5,Cumberland
1999-Q2,1999,Q2,Cumberland,Strata,190.0,Cumberland
1999-Q3,1999,Q3,Cumberland,Strata,217.5,Cumberland
1999-Q4,1999,Q4,Cumberland,Strata,216.0,Cumberland
2000-Q1,2000,Q1,Cumberland,Strata,197.5,Cumberland
2000-Q2,2000,Q2,Cumberland,Strata,204.0,Cumberland
2000-Q3,2000,Q3,Cumberland,Strata,180.0,Cumberland
2000-Q4,2000,Q4,Cumberland,Strata,187.0,Cumberland
2001-Q1,2001,Q1,Cumberland,Strata,217.0,Cumberland
2001-Q2,2001,Q2,Cumberland,Strata,236.0,Cumberland
2001-Q3,2001,Q3,Cumberland,Strata,266.0,Cumberland
2001-Q4,2001,Q4,Cumberland,Strata,279.5,Cumberland
2002-Q1,2002,Q1,Cumberland,Strata,284.5,Cumberland
2002-Q2,2002,Q2,Cumberland,Strata,297.0,Cumberland
2002-Q3,2002,Q3,Cumberland,Strata,305.0,Cumberland
2002-Q4,2002,Q4,Cumberland,Strata,315.0,Cumberland
2003-Q1,2003,Q1,Cumberland,Strata,322.0,Cumberland
2003-Q2,2003,Q2,Cumberland,Strata,315.0,Cumberland
2003-Q3,2003,Q3,Cumberland,Strata,327.5,Cumberland
2003-Q4,2003,Q4,Cumberland,Strata,340.0,Cumberland
2004-Q1,2004,Q1,Cumberland,Strata,317.0,Cumberland
2004-Q2,2004,Q2,Cumberland,Strata,341.5,Cumberland
2004-Q3,2004,Q3,Cumberland,Strata,340.5,Cumberland
2004-Q4,2004,Q4,Cumberland,Strata,364.0,Cumberland
2005-Q1,2005,Q1,Cumberland,Strata,341.0,Cumberland
2005-Q2,2005,Q2,Cumberland,Strata,333.0,Cumberland
2005-Q3,2005,Q3,Cumberland,Strata,320.0,Cumberland
2005-Q4,2005,Q4,Cumberland,Strata,332.5,Cumberland
2006-Q1,2006,Q1,Cumberland,Strata,302.5,Cumberland
2006-Q2,2006,Q2,Cumberland,Strata,326.5,Cumberland
2006-Q3,2006,Q3,Cumberland,Strata,302.0,Cumberland
2006-Q4,2006,Q4,Cumberland,Strata,316.5,Cumberland
2007-Q1,2007,Q1,Cumberland,Strata,284.0,Cumberland
2007-Q2,2007,Q2,Cumberland,Strata,294.5,Cumberland
2007-Q3,2007,Q3,Cumberland,Strata,328.0,Cumberland
2007-Q4,2007,Q4,Cumberland,Strata,315.0,Cumberland
2008-Q1,2008,Q1,Cumberland,Strata,285.0,Cumberland
2008-Q2,2008,Q2,Cumberland,Strata,304.5,Cumberland
2008-Q3,2008,Q3,Cumberland,Strata,298.0,Cumberland
2008-Q4,2008,Q4,Cumberland,Strata,309.5,Cumberland
2009-Q1,2009,Q1,Cumberland,Strata,329.5,Cumberland
2009-Q2,2009,Q2,Cumberland,Strata,337.5,Cumberland
2009-Q3,2009,Q3,Cumberland,Strata,364.0,Cumberland
2009-Q4,2009,Q4,Cumberland,Strata,362.5,Cumberland
2010-Q1,2010,Q1,Cumberland,Strata,357.5,Cumberland
2010-Q2,2010,Q2,Cumberland,Strata,391.0,Cumberland
2010-Q3,2010,Q3,Cumberland,Strata,379.0,Cumberland
2010-Q4,2010,Q4,Cumberland,Strata,397.0,Cumberland
2011-Q1,2011,Q1,Cumberland,Strata,368.0,Cumberland
2011-Q2,2011,Q2,Cumberland,Strata,385.0,Cumberland
2011-Q3,2011,Q3,Cumberland,Strata,376.5,Cumberland
2011-Q4,2011,Q4,Cumberland,Strata,375.0,Cumberland
2012-Q1,2012,Q1,Cumberland,Strata,405.5,Cumberland
2012-Q2,2012,Q2,Cumberland,Strata,427.5,Cumberland
2012-Q3,2012,Q3,Cumberland,Strata,378.5,Cumberland
2012-Q4,2012,Q4,Cumberland,Strata,413.5,Cumberland
2013-Q1,2013,Q1,Cumberland,Strata,426.0,Cumberland
2013-Q2,2013,Q2,Cumberland,Strata,437.5,Cumberland
2013-Q3,2013,Q3,Cumberland,Strata,461.5,Cumberland
2013-Q4,2013,Q4,Cumberland,Strata,463.5,Cumberland
2014-Q1,2014,Q1,Cumberland,Strata,457.0,Cumberland
2014-Q2,2014,Q2,Cumberland,Strata,489.5,Cumberland
2014-Q3,2014,Q3,Cumberland,Strata,520.5,Cumberland
2014-Q4,2014,Q4,Cumberland,Strata,537.5,Cumberland
2015-Q1,2015,Q1,Cumberland,Strata,555.5,Cumberland
2015-Q2,2015,Q2,Cumberland,Strata,610.5,Cumberland
2015-Q3,2015,Q3,Cumberland,Strata,583.0,Cumberland
2015-Q4,2015,Q4,Cumberland,Strata,569.5,Cumberland
2016-Q1,2016,Q1,Cumberland,Strata,559.5,Cumberland
2016-Q2,2016,Q2,Cumberland,Strata,595.0,Cumberland
2016-Q3,2016,Q3,Cumberland,Strata,599.5,Cumberland
2016-Q4,2016,Q4,Cumberland,Strata,585.0,Cumberland
2017-Q2,2017,Q2,Cumberland,Strata,560.0,Cumberland
2017-Q3,2017,Q3,Cumberland,Strata,597.9075,Cumberland
2017-Q4,2017,Q4,Cumberland,Strata,593.0,Cumberland
2018-Q1,2018,Q1,Cumberland,Strata,580.0,Cumberland
2018-Q2,2018,Q2,Cumberland,Strata,580.0,Cumberland
2018-Q3,2018,Q3,Cumberland,Strata,550.0,Cumberland
2018-Q4,2018,Q4,Cumberland,Strata,550.0,Cumberland
2019-Q1,2019,Q1,Cumberland,Strata,538.0,Cumberland
2019-Q2,2019,Q2,Cumberland,Strata,570.0,Cumberland
2019-Q3,2019,Q3,Cumberland,Strata,553.0,Cumberland
2019-Q4,2019,Q4,Cumberland,Strata,550.0,Cumberland
2020-Q1,2020,Q1,Cumberland,Strata,570.0,Cumberland
2020-Q2,2020,Q2,Cumberland,Strata,625.0,Cumberland
2020-Q3,2020,Q3,Cumberland,Strata,611.0,Cumberland
2020-Q4,2020,Q4,Cumberland,Strata,625.0,Cumberland
2021-Q1,2021,Q1,Cumberland,Strata,614.0,Cumberland
2021-Q2,2021,Q2,Cumberland,Strata,675.0,Cumberland
2021-Q3,2021,Q3,Cumberland,Strata,682.0,Cumberland
2021-Q4,2021,Q4,Cumberland,Strata,669.0,Cumberland
2022-Q1,2022,Q1,Cumberland,Strata,650.0,Cumberland
2022-Q2,2022,Q2,Cumberland,Strata,676.0,Cumberland
2022-Q3,2022,Q3,Cumberland,Strata,650.0,Cumberland
2022-Q4,2022,Q4,Cumberland,Strata,650.0,Cumberland
2023-Q1,2023,Q1,Cumberland,Strata,660.0,Cumberland
2023-Q2,2023,Q2,Cumberland,Strata,657.0,Cumberland
2023-Q3,2023,Q3,Cumberland,Strata,665.0,Cumberland
2023-Q4,2023,Q4,Cumberland,Strata,699.0,Cumberland
2024-Q1,2024,Q1,Cumberland,Strata,701.0,Cumberland
2024-Q2,2024,Q2,Cumberland,Strata,722.0,Cumberland
2024-Q4,2024,Q4,Cumberland,Strata,839.0,Cumberland
2025-Q1,2025,Q1,Cumberland,Strata,701.0,Cumberland
2025-Q2,2025,Q2,Cumberland,Strata,720.0,Cumberland
2025-Q3,2025,Q3,Cumberland,Strata,700.0,Cumberland
1991-Q1,1991,Q1,Cumberland,Total,134.0,Cumberland
1991-Q2,1991,Q2,Cumberland,Total,135.0,Cumberland
1991-Q3,1991,Q3,Cumberland,Total,134.5,Cumberland
1991-Q4,1991,Q4,Cumberland,Total,132.0,Cumberland
1992-Q1,1992,Q1,Cumberland,Total,130.0,Cumberland
1992-Q2,1992,Q2,Cumberland,Total,127.0,Cumberland
1992-Q3,1992,Q3,Cumberland,Total,132.0,Cumberland
1992-Q4,1992,Q4,Cumberland,Total,135.0,Cumberland
1993-Q1,1993,Q1,Cumberland,Total,132.0,Cumberland
1993-Q2,1993,Q2,Cumberland,Total,133.0,Cumberland
1993-Q3,1993,Q3,Cumberland,Total,131.0,Cumberland
1993-Q4,1993,Q4,Cumberland,Total,134.0,Cumberland
1994-Q1,1994,Q1,Cumberland,Total,138.0,Cumberland
1994-Q2,1994,Q2,Cumberland,Total,144.0,Cumberland
1994-Q3,1994,Q3,Cumberland,Total,149.0,Cumberland
1994-Q4,1994,Q4,Cumberland,Total,150.5,Cumberland
1995-Q1,1995,Q1,Cumberland,Total,149.5,Cumberland
1995-Q2,1995,Q2,Cumberland,Total,149.5,Cumberland
1995-Q3,1995,Q3,Cumberland,Total,152.5,Cumberland
1995-Q4,1995,Q4,Cumberland,Total,151.0,Cumberland
1996-Q1,1996,Q1,Cumberland,Total,160.0,Cumberland
1996-Q2,1996,Q2,Cumberland,Total,157.0,Cumberland
1996-Q3,1996,Q3,Cumberland,Total,158.5,Cumberland
1996-Q4,1996,Q4,Cumberland,Total,167.0,Cumberland
1997-Q1,1997,Q1,Cumberland,Total,165.0,Cumberland
1997-Q2,1997,Q2,Cumberland,Total,170.0,Cumberland
1997-Q3,1997,Q3,Cumberland,Total,182.0,Cumberland
1997-Q4,1997,Q4,Cumberland,Total,192.5,Cumberland
1998-Q1,1998,Q1,Cumberland,Total,187.0,Cumberland
1998-Q2,1998,Q2,Cumberland,Total,204.0,Cumberland
1998-Q3,1998,Q3,Cumberland,Total,202.0,Cumberland
1998-Q4,1998,Q4,Cumberland,Total,223.5,Cumberland
1999-Q1,1999,Q1,Cumberland,Total,225.0,Cumberland
1999-Q2,1999,Q2,Cumberland,Total,232.5,Cumberland
1999-Q3,1999,Q3,Cumberland,Total,237.0,Cumberland
1999-Q4,1999,Q4,Cumberland,Total,241.5,Cumberland
2000-Q1,2000,Q1,Cumberland,Total,248.0,Cumberland
2000-Q2,2000,Q2,Cumberland,Total,254.0,Cumberland
2000-Q3,2000,Q3,Cumberland,Total,244.0,Cumberland
2000-Q4,2000,Q4,Cumberland,Total,247.0,Cumberland
2001-Q1,2001,Q1,Cumberland,Total,261.0,Cumberland
2001-Q2,2001,Q2,Cumberland,Total,269.5,Cumberland
2001-Q3,2001,Q3,Cumberland,Total,301.5,Cumberland
2001-Q4,2001,Q4,Cumberland,Total,297.5,Cumberland
2002-Q1,2002,Q1,Cumberland,Total,307.5,Cumberland
2002-Q2,2002,Q2,Cumberland,Total,324.0,Cumberland
2002-Q3,2002,Q3,Cumberland,Total,334.5,Cumberland
2002-Q4,2002,Q4,Cumberland,Total,357.0,Cumberland
2003-Q1,2003,Q1,Cumberland,Total,349.0,Cumberland
2003-Q2,2003,Q2,Cumberland,Total,362.5,Cumberland
2003-Q3,2003,Q3,Cumberland,Total,367.0,Cumberland
2003-Q4,2003,Q4,Cumberland,Total,387.5,Cumberland
2004-Q1,2004,Q1,Cumberland,Total,377.5,Cumberland
2004-Q2,2004,Q2,Cumberland,Total,389.5,Cumberland
2004-Q3,2004,Q3,Cumberland,Total,387.0,Cumberland
2004-Q4,2004,Q4,Cumberland,Total,409.5,Cumberland
2005-Q1,2005,Q1,Cumberland,Total,385.0,Cumberland
2005-Q2,2005,Q2,Cumberland,Total,386.0,Cumberland
2005-Q3,2005,Q3,Cumberland,Total,374.0,Cumberland
2005-Q4,2005,Q4,Cumberland,Total,378.0,Cumberland
2006-Q1,2006,Q1,Cumberland,Total,360.0,Cumberland
2006-Q2,2006,Q2,Cumberland,Total,377.5,Cumberland
2006-Q3,2006,Q3,Cumberland,Total,365.0,Cumberland
2006-Q4,2006,Q4,Cumberland,Total,374.5,Cumberland
2007-Q1,2007,Q1,Cumberland,Total,357.5,Cumberland
2007-Q2,2007,Q2,Cumberland,Total,364.0,Cumberland
2007-Q3,2007,Q3,Cumberland,Total,372.5,Cumberland
2007-Q4,2007,Q4,Cumberland,Total,372.5,Cumberland
2008-Q1,2008,Q1,Cumberland,Total,352.5,Cumberland
2008-Q2,2008,Q2,Cumberland,Total,358.5,Cumberland
2008-Q3,2008,Q3,Cumberland,Total,353.0,Cumberland
2008-Q4,2008,Q4,Cumberland,Total,366.5,Cumberland
2009-Q1,2009,Q1,Cumberland,Total,372.5,Cumberland
2009-Q2,2009,Q2,Cumberland,Total,382.5,Cumberland
2009-Q3,2009,Q3,Cumberland,Total,407.5,Cumberland
2009-Q4,2009,Q4,Cumberland,Total,415.0,Cumberland
2010-Q1,2010,Q1,Cumberland,Total,412.5,Cumberland
2010-Q2,2010,Q2,Cumberland,Total,445.5,Cumberland
2010-Q3,2010,Q3,Cumberland,Total,430.0,Cumberland
2010-Q4,2010,Q4,Cumberland,Total,448.5,Cumberland
2011-Q1,2011,Q1,Cumberland,Total,425.5,Cumberland
2011-Q2,2011,Q2,Cumberland,Total,440.0,Cumberland
2011-Q3,2011,Q3,Cumberland,Total,437.5,Cumberland
2011-Q4,2011,Q4,Cumberland,Total,425.0,Cumberland
2012-Q1,2012,Q1,Cumberland,Total,462.5,Cumberland
2012-Q2,2012,Q2,Cumberland,Total,460.0,Cumberland
2012-Q3,2012,Q3,Cumberland,Total,447.5,Cumberland
2012-Q4,2012,Q4,Cumberland,Total,479.0,Cumberland
2013-Q1,2013,Q1,Cumberland,Total,497.5,Cumberland
2013-Q2,2013,Q2,Cumberland,Total,498.0,Cumberland
2013-Q3,2013,Q3,Cumberland,Total,533.5,Cumberland
2013-Q4,2013,Q4,Cumberland,Total,544.5,Cumberland
2014-Q1,2014,Q1,Cumberland,Total,537.0,Cumberland
2014-Q2,2014,Q2,Cumberland,Total,566.0,Cumberland
2014-Q3,2014,Q3,Cumberland,Total,579.0,Cumberland
2014-Q4,2014,Q4,Cumberland,Total,615.0,Cumberland
2015-Q1,2015,Q1,Cumberland,Total,617.5,Cumberland
2015-Q2,2015,Q2,Cumberland,Total,650.0,Cumberland
2015-Q3,2015,Q3,Cumberland,Total,681.5,Cumberland
2015-Q4,2015,Q4,Cumberland,Total,717.5,Cumberland
2016-Q1,2016,Q1,Cumberland,Total,676.5,Cumberland
2016-Q2,2016,Q2,Cumberland,Total,677.5,Cumberland
2016-Q3,2016,Q3,Cumberland,Total,702.0,Cumberland
2016-Q4,2016,Q4,Cumberland,Total,699.0,Cumberland
2017-Q2,2017,Q2,Cumberland,Total,730.0,Cumberland
2017-Q3,2017,Q3,Cumberland,Total,730.0,Cumberland
2017-Q4,2017,Q4,Cumberland,Total,730.0,Cumberland
2018-Q1,2018,Q1,Cumberland,Total,685.0,Cumberland
2018-Q2,2018,Q2,Cumberland,Total,671.0,Cumberland
2018-Q3,2018,Q3,Cumberland,Total,678.0,Cumberland
2018-Q4,2018,Q4,Cumberland,Total,690.0,Cumberland
2019-Q1,2019,Q1,Cumberland,Total,670.0,Cumberland
2019-Q2,2019,Q2,Cumberland,Total,672.0,Cumberland
2019-Q3,2019,Q3,Cumberland,Total,653.0,Cumberland
2019-Q4,2019,Q4,Cumberland,Total,691.0,Cumberland
2020-Q1,2020,Q1,Cumberland,Total,688.0,Cumberland
2020-Q2,2020,Q2,Cumberland,Total,880.0,Cumberland
2020-Q3,2020,Q3,Cumberland,Total,888.0,Cumberland
2020-Q4,2020,Q4,Cumberland,Total,910.0,Cumberland
2021-Q1,2021,Q1,Cumberland,Total,930.0,Cumberland
2021-Q2,2021,Q2,Cumberland,Total,1022.0,Cumberland
2021-Q3,2021,Q3,Cumberland,Total,1074.0,Cumberland
2021-Q4,2021,Q4,Cumberland,Total,1171.0,Cumberland
2022-Q1,2022,Q1,Cumberland,Total,1100.0,Cumberland
2022-Q2,2022,Q2,Cumberland,Total,1121.0,Cumberland
2022-Q3,2022,Q3,Cumberland,Total,1089.0,Cumberland
2022-Q4,2022,Q4,Cumberland,Total,1038.0,Cumberland
2023-Q1,2023,Q1,Cumberland,Total,1048.0,Cumberland
2023-Q2,2023,Q2,Cumberland,Total,1164.0,Cumberland
2023-Q3,2023,Q3,Cumberland,Total,1164.0,Cumberland
2023-Q4,2023,Q4,Cumberland,Total,1190.0,Cumberland
2024-Q1,2024,Q1,Cumberland,Total,1100.0,Cumberland
2024-Q2,2024,Q2,Cumberland,Total,1200.0,Cumberland
2024-Q4,2024,Q4,Cumberland,Total,1350.0,Cumberland
2025-Q1,2025,Q1,Cumberland,Total,1280.0,Cumberland
2025-Q2,2025,Q2,Cumberland,Total,1350.0,Cumberland
2025-Q3,2025,Q3,Cumberland,Total,1239.0,Cumberland
2017-Q4,2017,Q4,Dubbo Regional,Non Strata,345.0,Dubbo Regional
2018-Q1,2018,Q1,Dubbo Regional,Non Strata,350.0,Dubbo Regional
2017-Q4,2017,Q4,Dubbo Regional,Total,340.0,Dubbo Regional
2018-Q1,2018,Q1,Dubbo Regional,Total,350.0,Dubbo Regional
2017-Q2,2017,Q2,Dungog,Non Strata,525.0,Dungog
2017-Q3,2017,Q3,Dungog,Non Strata,517.5,Dungog
2017-Q4,2017,Q4,Dungog,Non Strata,550.0,Dungog
2018-Q1,2018,Q1,Dungog,Non Strata,430.0,Dungog
2018-Q2,2018,Q2,Dungog,Non Strata,430.0,Dungog
2018-Q3,2018,Q3,Dungog,Non Strata,413.0,Dungog
2018-Q4,2018,Q4,Dungog,Non Strata,415.0,Dungog
2019-Q1,2019,Q1,Dungog,Non Strata,453.0,Dungog
2019-Q2,2019,Q2,Dungog,Non Strata,516.0,Dungog
2019-Q3,2019,Q3,Dungog,Non Strata,440.0,Dungog
2019-Q4,2019,Q4,Dungog,Non Strata,403.0,Dungog
2020-Q1,2020,Q1,Dungog,Non Strata,483.0,Dungog
2020-Q2,2020,Q2,Dungog,Non Strata,799.0,Dungog
2020-Q3,2020,Q3,Dungog,Non Strata,734.0,Dungog
2020-Q4,2020,Q4,Dungog,Non Strata,785.0,Dungog
2021-Q1,2021,Q1,Dungog,Non Strata,843.0,Dungog
2021-Q2,2021,Q2,Dungog,Non Strata,643.0,Dungog
2021-Q3,2021,Q3,Dungog,Non Strata,848.0,Dungog
2021-Q4,2021,Q4,Dungog,Non Strata,900.0,Dungog
2022-Q1,2022,Q1,Dungog,Non Strata,1170.0,Dungog
2022-Q2,2022,Q2,Dungog,Non Strata,1000.0,Dungog
2022-Q3,2022,Q3,Dungog,Non Strata,786.0,Dungog
2022-Q4,2022,Q4,Dungog,Non Strata,934.0,Dungog
2023-Q1,2023,Q1,Dungog,Non Strata,979.0,Dungog
2023-Q2,2023,Q2,Dungog,Non Strata,1150.0,Dungog
2023-Q3,2023,Q3,Dungog,Non Strata,990.0,Dungog
2023-Q4,2023,Q4,Dungog,Non Strata,1076.0,Dungog
2024-Q1,2024,Q1,Dungog,Non Strata,1205.0,Dungog
2024-Q2,2024,Q2,Dungog,Non Strata,1020.0,Dungog
2024-Q4,2024,Q4,Dungog,Non Strata,1250.0,Dungog
2025-Q1,2025,Q1,Dungog,Non Strata,1179.0,Dungog
2025-Q2,2025,Q2,Dungog,Non Strata,1116.0,Dungog
2025-Q3,2025,Q3,Dungog,Non Strata,980.0,Dungog
2017-Q2,2017,Q2,Dungog,Total,525.0,Dungog
2017-Q3,2017,Q3,Dungog,Total,517.5,Dungog
2017-Q4,2017,Q4,Dungog,Total,550.0,Dungog
2018-Q1,2018,Q1,Dungog,Total,430.0,Dungog
2018-Q2,2018,Q2,Dungog,Total,430.0,Dungog
2018-Q3,2018,Q3,Dungog,Total,413.0,Dungog
2018-Q4,2018,Q4,Dungog,Total,415.0,Dungog
2019-Q1,2019,Q1,Dungog,Total,453.0,Dungog
2019-Q2,2019,Q2,Dungog,Total,516.0,Dungog
2019-Q3,2019,Q3,Dungog,Total,440.0,Dungog
2019-Q4,2019,Q4,Dungog,Total,403.0,Dungog
2020-Q1,2020,Q1,Dungog,Total,483.0,Dungog
2020-Q2,2020,Q2,Dungog,Total,799.0,Dungog
2020-Q3,2020,Q3,Dungog,Total,734.0,Dungog
2020-Q4,2020,Q4,Dungog,Total,785.0,Dungog
2021-Q1,2021,Q1,Dungog,Total,843.0,Dungog
2021-Q2,2021,Q2,Dungog,Total,643.0,Dungog
2021-Q3,2021,Q3,Dungog,Total,848.0,Dungog
2021-Q4,2021,Q4,Dungog,Total,900.0,Dungog
2022-Q1,2022,Q1,Dungog,Total,1170.0,Dungog
2022-Q2,2022,Q2,Dungog,Total,1000.0,Dungog
2022-Q3,2022,Q3,Dungog,Total,786.0,Dungog
2022-Q4,2022,Q4,Dungog,Total,934.0,Dungog
2023-Q1,2023,Q1,Dungog,Total,979.0,Dungog
2023-Q2,2023,Q2,Dungog,Total,1150.0,Dungog
2023-Q3,2023,Q3,Dungog,Total,990.0,Dungog
2023-Q4,2023,Q4,Dungog,Total,1076.0,Dungog
2024-Q1,2024,Q1,Dungog,Total,1205.0,Dungog
2024-Q2,2024,Q2,Dungog,Total,1020.0,Dungog
2024-Q4,2024,Q4,Dungog,Total,1250.0,Dungog
2025-Q1,2025,Q1,Dungog,Total,1179.0,Dungog
2025-Q2,2025,Q2,Dungog,Total,1116.0,Dungog
2025-Q3,2025,Q3,Dungog,Total,980.0,Dungog
2017-Q2,2017,Q2,Edward River,Non Strata,210.0,Edward River
2017-Q3,2017,Q3,Edward River,Non Strata,198.5,Edward River
2017-Q4,2017,Q4,Edward River,Non Strata,219.0,Edward River
2018-Q1,2018,Q1,Edward River,Non Strata,193.0,Edward River
2018-Q2,2018,Q2,Edward River,Non Strata,191.0,Edward River
2018-Q3,2018,Q3,Edward River,Non Strata,185.0,Edward River
2018-Q4,2018,Q4,Edward River,Non Strata,190.0,Edward River
2019-Q1,2019,Q1,Edward River,Non Strata,240.0,Edward River
2019-Q2,2019,Q2,Edward River,Non Strata,195.0,Edward River
2019-Q3,2019,Q3,Edward River,Non Strata,200.0,Edward River
2019-Q4,2019,Q4,Edward River,Non Strata,250.0,Edward River
2020-Q1,2020,Q1,Edward River,Non Strata,238.0,Edward River
2020-Q2,2020,Q2,Edward River,Non Strata,304.0,Edward River
2020-Q3,2020,Q3,Edward River,Non Strata,284.0,Edward River
2020-Q4,2020,Q4,Edward River,Non Strata,300.0,Edward River
2021-Q1,2021,Q1,Edward River,Non Strata,369.0,Edward River
2021-Q2,2021,Q2,Edward River,Non Strata,386.0,Edward River
2021-Q3,2021,Q3,Edward River,Non Strata,375.0,Edward River
2021-Q4,2021,Q4,Edward River,Non Strata,364.0,Edward River
2022-Q1,2022,Q1,Edward River,Non Strata,380.0,Edward River
2022-Q2,2022,Q2,Edward River,Non Strata,388.0,Edward River
2022-Q3,2022,Q3,Edward River,Non Strata,416.0,Edward River
2022-Q4,2022,Q4,Edward River,Non Strata,450.0,Edward River
2023-Q1,2023,Q1,Edward River,Non Strata,482.0,Edward River
2023-Q2,2023,Q2,Edward River,Non Strata,445.0,Edward River
2023-Q3,2023,Q3,Edward River,Non Strata,400.0,Edward River
2023-Q4,2023,Q4,Edward River,Non Strata,448.0,Edward River
2024-Q1,2024,Q1,Edward River,Non Strata,513.0,Edward River
2024-Q2,2024,Q2,Edward River,Non Strata,434.0,Edward River
2024-Q4,2024,Q4,Edward River,Non Strata,417.0,Edward River
2025-Q1,2025,Q1,Edward River,Non Strata,503.0,Edward River
2025-Q2,2025,Q2,Edward River,Non Strata,425.0,Edward River
2025-Q3,2025,Q3,Edward River,Non Strata,400.0,Edward River
2017-Q2,2017,Q2,Edward River,Total,210.0,Edward River
2017-Q3,2017,Q3,Edward River,Total,190.0,Edward River
2017-Q4,2017,Q4,Edward River,Total,219.0,Edward River
2018-Q1,2018,Q1,Edward River,Total,200.0,Edward River
2018-Q2,2018,Q2,Edward River,Total,192.0,Edward River
2018-Q3,2018,Q3,Edward River,Total,179.0,Edward River
2018-Q4,2018,Q4,Edward River,Total,188.0,Edward River
2019-Q1,2019,Q1,Edward River,Total,240.0,Edward River
2019-Q2,2019,Q2,Edward River,Total,195.0,Edward River
2019-Q3,2019,Q3,Edward River,Total,200.0,Edward River
2019-Q4,2019,Q4,Edward River,Total,241.0,Edward River
2020-Q1,2020,Q1,Edward River,Total,238.0,Edward River
2020-Q2,2020,Q2,Edward River,Total,304.0,Edward River
2020-Q3,2020,Q3,Edward River,Total,278.0,Edward River
2020-Q4,2020,Q4,Edward River,Total,294.0,Edward River
2021-Q1,2021,Q1,Edward River,Total,369.0,Edward River
2021-Q2,2021,Q2,Edward River,Total,385.0,Edward River
2021-Q3,2021,Q3,Edward River,Total,375.0,Edward River
2021-Q4,2021,Q4,Edward River,Total,357.0,Edward River
2022-Q1,2022,Q1,Edward River,Total,380.0,Edward River
2022-Q2,2022,Q2,Edward River,Total,379.0,Edward River
2022-Q3,2022,Q3,Edward River,Total,423.0,Edward River
2022-Q4,2022,Q4,Edward River,Total,450.0,Edward River
2023-Q1,2023,Q1,Edward River,Total,482.0,Edward River
2023-Q2,2023,Q2,Edward River,Total,441.0,Edward River
2023-Q3,2023,Q3,Edward River,Total,395.0,Edward River
2023-Q4,2023,Q4,Edward River,Total,448.0,Edward River
